item,store_id,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2022/12,total_2023,total _2022,total_sales
D,154,0,5,0,5,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,10,41,51
D,155,0,0,0,4,1,0,4,0,3,0,0,3,2,2,0,2,0,2,0,2,0,12,30,42
D,156,0,20,20,40,0,0,0,10,30,0,10,0,30,0,20,0,0,20,20,0,0,120,13,133
D,157,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,100,105
D,158,0,0,0,6,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,12
D,159,60,20,50,330,0,0,0,0,0,0,0,0,40,30,130,0,0,0,0,0,0,460,5,465
D,160,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,200,200
D,161,3,2,0,0,0,0,6,0,4,0,5,0,0,0,0,0,0,0,5,0,0,15,18,33
D,162,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,10
D,163,10,0,7,0,5,0,0,10,0,5,0,10,0,10,0,15,0,0,10,0,0,32,3,35
D,164,2,0,1,2,0,0,0,0,3,0,1,0,1,0,2,0,1,0,0,0,0,8,50,58
D,165,2,8,2,7,0,2,0,6,0,2,2,6,11,0,4,0,1,2,0,4,3,27,5,32
D,167,0,20,0,50,0,0,0,0,0,0,5,0,10,10,20,0,0,3,10,0,0,70,35,105
D,168,10,20,0,20,0,0,0,0,0,0,0,10,20,20,0,0,0,0,0,0,0,50,58,108
D,169,5,0,0,5,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,50,70
D,170,0,5,0,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,25,10,35
D,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30,30
D,172,5,0,15,0,0,0,0,10,15,0,0,0,20,0,5,7,0,10,10,0,10,45,2,47
D,173,10,20,20,30,10,20,10,20,20,20,10,20,10,20,20,20,10,20,20,10,20,160,62,222
D,174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,200
D,175,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,1,10
D,176,0,0,0,14,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,14,2,16
D,177,10,0,9,10,0,0,0,0,0,0,0,10,5,0,20,0,0,0,0,4,0,29,4,33
D,178,10,10,20,10,10,10,0,10,10,10,10,10,10,10,20,10,0,10,20,10,0,90,39,129
D,179,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,120,150
D,180,2,0,0,5,0,0,0,0,3,0,0,0,4,3,0,0,4,0,0,4,0,10,0,10
D,181,0,0,0,15,0,5,0,5,10,10,0,0,10,10,10,10,0,5,5,0,10,35,15,50
D,182,0,10,10,10,15,0,20,-4,4,0,10,10,10,10,20,0,0,0,0,10,10,65,70,135
D,183,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,80,82
D,184,20,0,0,20,0,0,10,0,0,0,0,20,0,0,10,20,0,0,10,0,0,50,0,50
D,185,0,3,0,0,0,0,0,0,0,0,0,1,3,4,0,10,0,0,0,3,150,3,60,63
D,186,4,0,5,12,0,0,0,2,0,0,5,0,10,0,15,0,0,0,0,0,0,23,171,194
D,187,2,1,0,5,0,2,2,0,0,4,0,0,0,3,1,2,2,0,0,0,2,12,30,42
D,188,5,2,20,25,0,0,5,5,3,15,5,5,20,0,21,1,5,10,5,0,3,65,14,79
D,189,0,0,10,10,0,0,0,0,0,0,10,4,10,5,20,0,0,0,0,0,0,20,90,110
D,190,5,10,5,10,0,0,0,0,0,0,0,0,5,10,5,0,0,0,0,0,0,30,49,79
D,191,0,20,0,30,0,0,0,0,0,2,0,6,10,0,20,0,0,0,0,0,0,50,20,70
D,192,0,0,6,0,2,0,0,0,0,6,-2,0,5,0,6,0,0,3,0,6,1,8,38,46
D,193,0,0,0,0,0,0,1,10,0,0,0,0,0,5,0,0,3,0,3,0,10,11,25,36
D,194,9,0,10,15,0,0,3,3,5,10,6,0,10,10,10,0,2,0,4,4,0,45,21,66
D,195,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,56,56
D,196,0,0,0,15,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,10,0,20,11,31
D,197,4,10,0,0,0,5,0,1,3,0,3,0,10,0,0,0,0,2,0,6,0,23,20,43
D,198,10,20,10,35,0,10,7,13,5,5,10,12,20,15,0,12,13,10,17,18,10,110,21,131
D,199,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,2,142,144
D,200,1,0,3,0,0,0,3,3,0,0,1,0,2,0,0,2,0,0,3,0,0,10,12,22
D,202,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,20,8,28
D,203,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,20,26
D,204,6,6,3,6,5,3,5,2,6,0,3,4,9,3,4,5,0,7,7,3,2,42,5,47
D,206,3,20,20,30,0,0,0,0,6,5,5,0,30,5,40,0,0,0,0,5,2,79,47,126
D,207,20,0,0,55,8,20,16,10,10,10,0,10,10,15,10,30,0,10,0,10,0,139,92,231
D,208,6,0,20,30,0,0,0,0,0,0,7,0,10,13,31,20,0,5,0,0,0,56,105,161
D,209,0,1,0,3,0,5,1,0,5,0,0,0,2,0,0,4,0,0,0,0,0,15,86,101
D,210,0,0,0,5,0,0,0,0,0,0,0,0,10,5,10,0,0,0,0,0,3,5,6,11
D,211,10,0,0,5,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,10,0,15,28,43
D,212,3,0,0,0,0,0,0,0,0,0,5,0,2,0,5,2,1,0,0,0,3,3,40,43
D,213,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,3,18,21
D,214,20,20,10,30,20,10,20,0,20,10,0,20,50,10,0,30,20,0,20,20,0,150,2,152
D,215,22,20,60,60,0,0,3,5,2,4,0,4,5,2,67,2,4,6,4,25,15,172,180,352
D,216,10,10,0,0,0,30,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,50,138,188
D,217,0,0,0,0,0,0,0,0,0,0,9,2,15,5,0,6,4,8,6,0,4,0,40,40
D,218,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,61
D,219,0,9,0,0,3,0,0,10,0,0,0,2,0,1,0,5,0,3,5,5,0,22,0,22
D,221,0,0,0,0,0,1,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,1,21,22
D,222,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,13
D,223,12,10,10,5,0,0,5,0,10,5,0,7,16,13,5,10,3,5,2,5,8,52,10,62
D,224,1,3,7,8,0,3,0,0,3,1,0,7,4,4,0,11,3,0,0,6,4,25,79,104
D,225,20,20,80,250,0,0,0,0,0,0,0,0,300,50,0,430,0,0,0,0,0,370,40,410
D,226,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,780,782
D,227,10,0,8,11,0,4,6,0,3,5,8,2,8,8,20,0,0,0,8,5,3,42,2,44
D,228,0,5,0,6,0,0,0,0,0,0,0,0,2,0,4,0,3,0,2,0,1,11,67,78
D,229,0,3,0,6,0,0,3,0,0,2,2,0,2,8,6,0,0,0,0,1,0,12,12,24
D,230,0,0,4,5,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,2,12,21,33
D,231,0,0,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,11,26
D,232,25,0,15,55,0,40,0,20,10,20,0,20,10,20,15,20,0,15,30,10,15,165,10,175
D,233,0,20,0,0,0,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,5,20,175,195
D,234,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,25,27
D,235,0,0,0,5,0,0,0,0,5,4,0,0,3,3,3,0,0,5,0,0,3,10,5,15
D,236,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,21,23
D,237,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,15
D,238,0,6,0,5,8,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,19,0,19
D,239,4,0,0,0,3,1,0,0,0,2,0,3,3,2,0,0,2,0,0,3,0,8,9,17
D,240,0,10,0,10,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,20,15,35
D,241,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15
D,242,5,6,10,15,0,0,12,1,6,3,3,1,10,8,10,0,5,4,0,2,5,55,2,57
D,243,0,1,0,5,0,2,1,0,0,0,1,3,0,2,0,2,0,0,1,0,0,9,51,60
D,244,10,0,5,5,0,0,0,0,0,5,0,0,10,0,10,5,0,0,0,0,0,20,9,29
D,245,0,0,0,20,0,0,0,0,20,0,0,0,10,0,10,0,0,10,0,20,0,40,30,70
D,246,0,5,0,0,0,10,0,0,5,0,3,3,7,8,0,5,0,0,0,0,0,20,50,70
D,247,0,0,30,0,10,10,0,10,0,0,10,10,10,20,0,0,10,10,10,0,0,60,26,86
D,248,10,11,30,30,10,0,20,10,8,24,17,16,20,15,30,0,14,15,13,13,19,129,80,209
D,249,5,0,15,0,0,6,3,3,5,6,0,0,15,10,3,0,0,2,5,4,5,37,196,233
D,250,0,0,4,7,0,0,0,0,0,0,0,2,1,0,8,0,0,2,0,3,12,11,50,61
D,251,0,0,0,40,0,0,0,0,20,0,10,0,10,120,0,0,0,0,0,0,10,60,28,88
D,252,0,0,2,8,0,0,0,0,0,0,0,4,4,0,21,0,0,0,0,0,0,10,150,160
D,253,0,15,0,20,7,0,0,0,6,6,0,10,0,10,0,10,0,5,0,5,10,48,29,77
D,254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,57
D,255,0,0,2,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11
D,256,10,10,15,20,0,10,0,20,0,0,0,6,15,15,20,0,0,10,0,10,5,85,0,85
D,257,4,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,7,81,88
D,258,0,20,0,30,0,0,0,0,0,0,0,5,20,0,0,0,0,0,7,8,2,50,6,56
D,260,0,10,0,10,20,0,0,0,0,0,5,5,10,0,20,0,0,0,0,0,10,40,42,82
D,261,5,0,0,20,0,0,0,0,0,4,6,0,5,0,10,0,0,0,2,0,0,25,50,75
D,262,0,0,4,0,0,3,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,10,27,37
D,263,7,5,5,15,0,4,10,4,1,5,5,8,13,5,8,2,8,6,0,11,10,51,4,55
D,264,0,5,10,10,3,5,2,2,5,0,6,6,12,6,3,5,3,3,2,0,4,42,81,123
D,265,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,50,54
D,266,0,0,5,0,0,10,0,0,0,10,0,0,4,0,0,7,10,0,0,0,5,15,5,20
D,269,0,5,0,0,0,10,0,0,0,0,5,0,0,0,10,0,0,0,0,5,0,15,36,51
D,270,8,0,8,7,0,0,0,0,5,0,0,6,6,0,0,5,3,0,2,0,4,28,20,48
D,271,2,0,10,20,0,0,2,3,0,6,0,0,3,12,11,3,0,6,0,12,0,37,26,63
D,272,0,0,9,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,9,22,53,75
D,273,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,14,14
D,274,0,0,10,0,0,0,0,0,0,0,10,0,10,15,0,10,0,10,5,5,15,10,15,25
D,275,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,4,0,0,0,3,0,4,80,84
D,276,10,10,5,0,5,10,3,5,8,0,4,3,10,15,10,5,10,3,4,18,5,56,8,64
D,277,0,0,20,10,0,0,0,0,40,0,0,0,10,40,20,30,0,0,0,0,0,70,87,157
D,278,30,0,70,20,20,0,20,10,0,0,20,20,20,20,10,30,20,20,0,10,10,170,100,270
D,279,0,2,0,6,5,0,0,4,2,0,10,0,2,8,0,0,0,0,8,0,4,19,180,199
D,281,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,42
D,282,0,6,6,3,4,1,0,0,0,0,0,0,0,3,0,0,0,3,0,3,2,20,0,20
D,283,0,0,3,0,2,0,2,0,2,0,3,0,10,11,1,1,4,3,1,3,1,9,11,20
D,284,0,0,0,7,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,4,7,38,45
D,285,10,0,10,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,30,19,49
D,286,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,20,22
D,287,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,6,6
D,288,0,10,0,55,10,0,0,0,0,11,3,0,10,0,15,0,0,10,3,0,3,75,9,84
D,289,0,0,10,10,20,0,0,0,0,0,10,0,10,0,5,3,3,0,13,5,4,40,55,95
D,290,7,5,0,10,0,2,5,10,0,0,7,8,14,15,0,8,2,2,3,5,0,39,53,92
D,291,0,0,10,15,0,0,0,0,0,0,0,0,20,0,10,0,0,10,0,0,10,25,64,89
D,292,0,0,0,0,0,8,0,0,2,0,8,0,5,0,0,0,0,0,0,8,0,10,50,60
D,293,0,20,0,0,0,0,0,5,0,6,0,0,5,5,8,0,0,0,4,0,0,25,21,46
D,295,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,3,0,10,11,28,39
D,296,10,0,0,20,0,0,0,0,0,0,5,0,10,10,10,0,0,0,0,0,0,30,13,43
D,297,0,15,0,0,0,5,0,5,0,0,10,0,0,12,0,3,0,0,12,0,0,25,35,60
D,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
D,299,0,10,0,0,10,10,0,0,10,10,0,0,10,10,10,0,0,10,10,0,10,40,0,40
D,300,0,11,0,13,0,0,7,9,0,0,6,1,10,3,17,4,0,6,0,5,0,40,70,110
D,301,10,0,10,20,0,0,0,0,0,0,0,8,5,0,20,0,0,0,0,0,5,40,52,92
D,302,0,0,0,18,0,0,0,0,0,0,0,8,4,0,10,0,0,0,0,0,14,18,38,56
D,303,0,0,0,5,0,0,0,0,0,0,0,5,0,2,0,0,4,0,0,0,2,5,36,41
D,304,0,210,50,250,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,520,13,533
D,305,0,17,0,0,0,8,0,0,0,0,0,0,20,0,0,0,0,15,0,0,0,25,20,45
D,306,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,3,5,35,40
D,307,7,0,10,0,1,4,5,0,9,0,5,8,6,0,0,8,0,5,4,0,5,36,11,47
D,309,0,4,0,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,41,51
D,310,0,0,2,1,0,3,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,6,5,11
D,311,0,0,10,0,2,0,0,5,0,0,0,5,5,0,5,0,0,3,0,0,5,17,6,23
D,312,0,13,2,10,21,0,0,0,0,5,7,19,3,9,18,0,0,15,0,6,1,46,23,69
D,313,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,83,93
D,314,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,8
D,315,10,10,13,25,15,0,0,0,10,0,10,5,15,5,20,0,0,5,12,9,0,83,3,86
D,316,0,0,5,5,0,10,0,0,0,0,0,0,4,0,6,0,0,5,0,5,10,20,81,101
D,317,0,2,3,4,0,0,0,0,2,0,0,2,1,0,1,0,1,0,0,0,0,11,30,41
D,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
D,319,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,5,14
D,320,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,3,18
D,321,0,0,0,0,0,0,2,0,2,0,0,0,0,10,0,0,3,0,0,2,0,4,10,14
D,322,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,15,17
D,323,0,0,0,0,0,0,2,0,0,0,0,2,0,0,15,0,0,0,0,0,4,2,2,4
D,324,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,21,23
D,325,0,5,0,4,0,0,0,5,0,0,0,0,2,3,0,2,0,3,0,0,5,14,10,24
D,326,6,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,5,0,0,11,15,26
D,327,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17
D,328,0,10,0,30,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,40,0,40
D,329,10,0,0,0,0,5,15,0,0,10,5,0,5,5,0,0,0,0,0,5,0,30,25,55
D,330,14,9,7,0,0,0,0,5,0,0,4,6,15,9,1,10,10,4,5,10,3,35,30,65
D,331,10,0,0,20,0,0,0,20,0,10,10,0,10,10,0,0,0,0,10,0,0,50,77,127
D,332,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,9,50,59
D,333,10,0,20,10,0,0,0,0,20,0,0,10,40,0,0,0,10,0,0,10,0,60,3,63
D,334,14,6,30,0,0,0,0,0,0,0,6,0,11,11,9,0,0,0,8,16,0,50,70,120
D,335,0,5,0,0,0,0,3,0,0,0,2,0,5,0,0,0,0,0,5,0,0,8,61,69
D,336,10,20,10,80,0,0,0,0,0,14,3,5,20,15,40,0,0,0,15,3,10,120,12,132
D,337,0,5,0,20,0,0,0,0,8,8,0,0,0,0,30,0,0,0,0,0,0,33,125,158
D,338,0,10,10,60,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,80,38,118
D,339,3,4,0,1,7,0,4,0,4,2,0,3,6,0,0,0,3,0,0,3,0,23,30,53
D,340,10,0,20,10,0,10,0,10,0,0,10,10,10,0,20,0,0,0,0,10,0,60,17,77
D,341,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,1,3,60,63
D,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,9
D,343,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,30,4,34
D,344,20,40,0,60,0,0,0,0,10,10,10,15,40,0,40,40,0,0,0,20,0,130,0,130
D,345,1,3,2,0,6,2,0,0,0,0,0,0,0,2,7,3,3,0,6,0,0,14,175,189
D,346,0,0,3,2,0,0,0,3,0,0,0,0,6,0,0,0,0,2,0,3,0,8,21,29
D,347,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,5,0,0,5,0,0,6,11,17
D,348,2,0,0,0,3,0,0,2,3,0,2,0,1,0,3,5,0,2,0,0,0,10,15,25
D,349,10,28,10,60,10,10,0,10,0,0,10,0,36,14,40,35,10,0,0,4,8,138,13,151
D,350,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,1,157,158
D,351,1,1,0,10,0,0,0,0,0,0,1,0,2,0,6,0,0,0,0,0,1,12,7,19
D,352,0,0,10,10,10,10,0,0,0,20,20,10,20,10,20,0,10,15,20,30,20,40,10,50
D,353,3,0,2,0,0,3,0,0,4,1,0,2,2,5,2,0,2,0,2,1,0,12,195,207
D,354,0,5,0,0,0,5,0,10,0,0,0,0,2,0,5,0,0,5,5,0,0,20,17,37
D,355,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,17,21
D,356,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
D,357,2,0,2,10,0,0,0,0,0,4,0,5,0,0,3,10,6,0,0,0,3,14,0,14
D,358,10,40,100,100,0,0,0,0,0,0,20,5,40,60,0,100,0,0,0,0,0,250,31,281
D,359,10,10,0,10,0,0,0,10,0,0,0,0,20,0,0,0,0,10,0,0,0,40,225,265
D,360,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,2,0,0,8,30,38
D,361,40,20,152,110,0,0,20,20,0,0,20,40,80,80,50,80,0,10,40,50,20,362,6,368
D,362,0,10,30,0,0,20,0,10,10,0,10,10,20,20,10,20,10,0,10,10,10,80,470,550
D,363,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,10,0,0,0,0,0,130,130
D,364,10,0,0,0,0,5,0,0,0,0,3,5,5,10,0,0,10,0,0,5,5,15,21,36
D,365,0,0,10,0,0,0,0,0,0,6,6,0,15,10,40,0,0,0,0,0,0,10,43,53
D,366,0,0,5,30,0,0,0,0,0,0,0,8,10,20,0,0,0,0,0,0,6,35,77,112
D,367,10,0,5,10,10,5,5,5,0,0,0,4,10,10,10,0,10,10,0,0,15,50,44,94
D,368,0,0,3,1,3,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,9,69,78
D,369,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
D,370,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0
D,371,0,0,10,0,0,0,0,0,0,0,0,0,3,5,5,2,0,0,5,0,0,10,20,30
D,372,5,10,0,10,13,0,0,0,0,0,0,0,0,5,0,5,0,2,8,0,0,38,20,58
D,373,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10,10,20,30
D,375,0,0,10,25,0,0,0,0,0,0,0,0,10,10,5,0,5,10,10,0,0,35,30,65
D,376,6,0,5,0,0,0,0,3,0,3,0,3,0,0,3,0,0,3,0,2,4,14,50,64
D,377,5,5,0,10,0,0,10,0,0,0,0,5,10,0,0,0,0,0,0,0,0,30,18,48
D,378,0,0,0,10,0,0,0,0,0,10,0,0,8,3,0,0,0,0,0,0,0,10,15,25
D,379,0,0,0,15,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,15,21,36
D,381,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,10,15,25
D,382,5,0,12,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,25,15,40
D,383,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,14,17
D,384,0,0,8,5,0,0,0,0,0,13,0,0,6,0,12,0,0,0,0,4,0,13,4,17
D,385,0,10,0,10,0,0,0,4,6,0,5,8,8,0,13,0,0,10,5,0,7,30,35,65
D,387,7,0,0,0,0,4,0,4,0,4,0,0,2,9,0,1,2,4,0,7,0,15,56,71
D,388,3,0,0,2,0,1,0,3,2,2,0,0,2,0,1,4,0,0,0,0,4,11,29,40
D,389,10,3,0,0,12,0,0,0,0,10,0,0,10,0,10,0,0,0,5,0,0,25,13,38
D,390,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,30,35,65
D,391,0,5,0,10,0,0,4,0,0,0,0,0,10,0,10,5,0,0,6,0,0,19,20,39
D,392,3,2,0,7,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,19,31,50
D,393,0,0,0,9,0,5,2,0,4,0,0,0,9,0,0,0,0,0,0,2,0,20,3,23
D,394,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,11,31
D,395,5,11,0,0,2,0,11,10,0,2,0,2,9,0,0,0,6,4,4,0,3,39,20,59
D,396,0,10,18,5,0,0,0,0,5,10,0,0,15,10,15,0,0,0,0,0,0,38,30,68
D,397,3,0,10,4,0,0,0,0,0,0,5,0,10,0,0,0,0,3,0,0,5,17,50,67
D,398,3,0,9,5,0,8,0,8,3,2,0,1,5,0,9,0,3,0,0,4,2,36,23,59
D,399,0,0,7,15,0,0,0,0,0,2,5,0,0,7,3,2,0,0,2,4,4,22,26,48
D,400,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,0,0,0,0,0,0,0,29,29
D,401,20,30,20,40,30,30,10,40,40,20,10,20,70,30,50,30,30,20,10,40,20,260,25,285
D,402,10,10,10,180,0,0,0,0,10,0,0,15,80,3,0,23,0,0,30,15,16,220,350,570
D,404,3,0,0,5,0,3,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,13,182,195
D,405,0,0,4,10,0,0,4,0,4,2,2,5,5,3,10,0,0,0,6,1,0,22,3,25
D,406,0,30,80,40,0,0,0,0,0,0,10,5,50,65,70,30,0,0,0,0,0,150,34,184
D,407,0,9,0,17,0,7,3,5,6,3,0,3,13,10,13,5,0,5,0,2,2,47,230,277
D,408,5,0,1,4,0,3,2,0,9,0,6,1,1,5,9,7,0,4,4,7,0,24,56,80
D,409,0,0,8,15,0,0,0,10,0,0,0,2,10,0,0,0,8,0,0,0,10,33,44,77
D,410,0,0,10,0,0,8,0,3,2,0,0,0,10,7,0,0,4,0,0,4,7,23,30,53
D,411,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,32,42
D,412,0,10,230,0,0,0,0,0,0,30,20,20,40,110,0,90,0,0,0,0,0,240,10,250
D,413,0,0,0,8,0,0,0,0,0,0,0,0,8,0,38,0,0,0,0,0,0,8,310,318
D,414,0,0,8,0,0,5,5,10,0,0,2,0,10,5,7,5,5,0,10,0,5,28,46,74
D,415,20,50,20,50,0,40,20,20,30,40,20,10,50,40,50,0,0,20,60,0,20,250,49,299
D,416,0,0,60,690,-290,0,0,0,0,0,0,45,30,40,40,200,0,0,0,10,80,460,310,770
D,417,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,10,445,455
D,418,40,30,190,0,20,0,10,10,10,20,20,20,120,60,0,20,0,20,30,10,30,310,10,320
D,419,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,350,360
D,420,0,0,1,0,2,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,2,6,10,16
D,421,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
D,422,0,15,0,10,5,0,10,5,0,7,10,0,15,0,20,0,20,0,0,0,10,45,0,45
D,423,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,82,88
D,424,1,0,0,10,0,0,0,0,0,1,0,1,1,1,2,4,0,3,0,6,2,11,6,17
D,425,3,10,11,15,0,0,0,0,0,0,2,15,10,14,10,0,0,0,5,5,2,39,21,60
D,426,0,0,0,50,0,0,0,0,0,0,0,4,28,0,60,0,0,0,0,0,0,50,63,113
D,427,15,0,10,10,0,0,10,0,0,0,10,0,10,0,20,0,0,0,0,0,0,45,92,137
D,428,0,40,0,60,30,0,0,0,0,0,0,0,40,0,0,0,0,20,0,20,0,130,40,170
D,429,0,200,0,200,0,0,0,0,0,0,30,0,100,200,100,0,0,0,0,0,0,400,80,480
D,430,0,20,15,78,0,0,10,10,0,10,20,10,30,23,35,0,0,0,10,18,0,133,430,563
D,431,0,0,0,140,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,140,156,296
D,432,5,4,8,18,0,0,0,0,0,0,0,0,0,10,5,0,0,7,0,0,0,35,100,135
D,433,0,0,0,0,4,0,0,0,2,0,1,0,0,0,1,1,0,2,0,0,0,6,22,28
